area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","New Caledonia (France)",Industrial,Landings,Reported,longline,Direct human consumption,275.9917339523,479121.6501550655
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Vanuatu",Industrial,Landings,Reported,longline,Direct human consumption,500.2119018623,5600454.917256975
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,198.9302823517,810844.0565786202
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Micronesia",Industrial,Landings,Reported,longline,Direct human consumption,1.8620619321,55.8618579280956
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Marshall Isl.",Industrial,Landings,Reported,longline,Direct human consumption,0.2482750002,0.9930999993597396
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Papua New Guinea",Industrial,Landings,Reported,longline,Direct human consumption,18.9309629066,5773.943686394198
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,longline,Direct human consumption,5.5258287564,1339.1386954792104
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,hand lines,Direct human consumption,15.6565148033,3794.226302292565
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,longline,Direct human consumption,0.4845732590,534.3501748382871
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Viet Nam",Industrial,Landings,Reported,longline,Direct human consumption,2.3847211862,49.815997136031605
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Spain",Industrial,Landings,Reported,longline,Direct human consumption,0.7268597234,7669.370311257399
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Tonga",Industrial,Landings,Reported,longline,Direct human consumption,2.1103368599,71.75145336787767
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Tuvalu",Industrial,Landings,Reported,longline,Direct human consumption,11.4206464743,2101.3989510259044
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,longline,Direct human consumption,55.8152742651,1317415.3995529856
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,hand lines,Direct human consumption,4.8736829920,115034.19289387373
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Wallis & Futuna Isl. (France)",Industrial,Landings,Reported,longline,Direct human consumption,0.4766262052,1.4298786164737525
"Pacific, Western Central",high_seas,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Samoa",Industrial,Landings,Reported,longline,Direct human consumption,87.8272541435,250911.82513078474
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","American Samoa",Industrial,Discards,Unreported,longline,Discards,0.7808629446,1144.7450768252604
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","American Samoa",Industrial,Landings,Reported,longline,Direct human consumption,124.0535638284,87457.76248933427
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Discards,Unreported,longline,Discards,0.8188355215,1200.4128744651468
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,longline,Direct human consumption,115.9270537735,263525.1605398259
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,other,Direct human consumption,0.9388959134,2134.296423985613
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Belize",Industrial,Landings,Reported,longline,Direct human consumption,2.2875125237,7917.3881099972805
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Discards,Unreported,longline,Discards,0.3051714974,447.38141525445917
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Discards,Unreported,purse seine,Discards,8.5386032445,12517.59235641462
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Landings,Reported,pole and line,Direct human consumption,0.2159509544,1953.0604315391975
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Landings,Reported,longline,Direct human consumption,40.1189965430,362836.20471859054
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Landings,Reported,purse seine,Direct human consumption,774.2985640445,7002756.212908226
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Discards,Unreported,longline,Discards,1.9069007287,2795.516468223525
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Discards,Unreported,purse seine,Discards,20.2827420197,29734.49980093306
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Landings,Reported,longline,Direct human consumption,294.0432378614,6672919.062267079
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Landings,Reported,purse seine,Direct human consumption,1618.4184740359,36727848.47787992
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Discards,Unreported,longline,Discards,12.4529609292,18256.040722150796
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Discards,Unreported,purse seine,Discards,38.9137331182,57047.532751330444
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,1327.5822766160,94132964.56237513
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,purse seine,Direct human consumption,2990.5822990424,212048912.1730366
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cook Islands",Industrial,Discards,Unreported,longline,Discards,0.2276077127,333.67290678228375
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cook Islands",Industrial,Landings,Reported,longline,Direct human consumption,24.5830243210,10654.282740777599
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Ecuador",Industrial,Discards,Unreported,purse seine,Discards,22.5204193250,33014.934730450004
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Ecuador",Industrial,Landings,Reported,purse seine,Direct human consumption,1486.8758168460,75110437.02183749
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","El Salvador",Industrial,Discards,Unreported,purse seine,Discards,6.8964064100,10110.13179706
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","El Salvador",Industrial,Landings,Reported,purse seine,Direct human consumption,809.5049045550,1334064.0827430675
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Fiji",Industrial,Discards,Unreported,longline,Discards,2.2720124219,3330.7702105249336
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Fiji",Industrial,Landings,Reported,longline,Direct human consumption,292.5301324113,1185039.5664701862
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Discards,Unreported,pole and line,Discards,0.0409253940,59.996627604000004
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Discards,Unreported,longline,Discards,0.5746975395,842.5065928727121
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Discards,Unreported,other,Discards,0.4120181880,604.0186635399928
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Landings,Reported,pole and line,Direct human consumption,0.1657621670,328.7904222501407
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Landings,Reported,longline,Direct human consumption,86.3975884232,171370.22333358432
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Landings,Reported,other,Direct human consumption,61.2757306249,121540.84198151338
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Discards,Unreported,purse seine,Discards,13.0045898477,19064.728716729176
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Discards,Unreported,other,Discards,3.8545153074,5650.7194406833
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0028986703,48.989963542589884
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Landings,Reported,longline,Direct human consumption,8.7350847830,147630.27005434732
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Landings,Reported,purse seine,Direct human consumption,781.8989256713,13214748.616594514
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Landings,Reported,other,Direct human consumption,338.7067007494,5724427.746612467
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Guam (USA)",Industrial,Landings,Reported,longline,Direct human consumption,6.5014179795,240.55246606059387
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,pole and line,Discards,8.1322066900,11921.81500754
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,longline,Discards,40.2063880412,58942.564868405316
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,purse seine,Discards,32.7949616477,48077.413775591114
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,other,Discards,87.5627849770,128367.04277625962
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,pole and line,Direct human consumption,70.2155455360,9465655.047271939
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,longline,Direct human consumption,4595.2667973561,619481199.2403193
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,hand lines,Direct human consumption,3957.6553434591,533525731.24948573
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,purse seine,Direct human consumption,4165.2309233806,561508691.7289035
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,other,Direct human consumption,13377.4500236490,1803394481.5120564
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,pole and line,Discards,1.6009582562,2347.0048036381954
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,9.6586638653,14159.601226569135
"Pacific, Western Central",high_seas,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,purse seine,Discards,31.7817759977,46592.083612640505
